#TYPE Selected.System.IO.FileInfo
"FullName","CreationTime","LastWriteTime","Length","Owner"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-rewards\description.json","5/26/2021 6:51:49 PM","7/22/2021 11:13:25 PM","515","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-riotclient-upgrader","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-riotclient-upgrader\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","415","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-riot-messaging-service","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-riot-messaging-service\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","421","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-rso-auth","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-rso-auth\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","406","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-service-status","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-service-status\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","459","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-settings","3/5/2020 1:06:50 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-settings\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","502","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-shutdown","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-shutdown\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","450","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-simple-dialog-messages","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-simple-dialog-messages\description.json","3/5/2020 12:25:22 AM","7/15/2021 11:39:33 PM","538","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-social-leaderboard","7/5/2021 6:44:50 PM","7/5/2021 6:44:50 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-social-leaderboard\description.json","7/5/2021 6:44:50 PM","8/15/2021 8:25:37 PM","516","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-spectator","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-spectator\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","615","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-statstones","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-statstones\description.json","3/5/2020 12:25:22 AM","9/2/2021 3:58:50 PM","888","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-store","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-store\description.json","3/5/2020 12:25:22 AM","7/15/2021 11:39:33 PM","530","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-suggested-players","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-suggested-players\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","666","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-summoner","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-summoner\description.json","3/5/2020 12:25:22 AM","7/22/2021 11:13:25 PM","623","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-tastes","8/3/2020 9:22:40 PM","8/3/2020 9:22:40 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-tastes\description.json","8/3/2020 9:22:40 PM","7/22/2021 11:13:25 PM","474","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-tft","11/8/2021 8:48:36 PM","11/8/2021 8:48:36 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-tft\description.json","11/8/2021 8:48:36 PM","11/8/2021 8:48:36 PM","373","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-trophies","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-trophies\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","516","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-user-experience","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-user-experience\description.json","3/5/2020 12:25:22 AM","8/15/2021 8:25:37 PM","439","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-worlds-token-card","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-lol-worlds-token-card\description.json","3/5/2020 12:25:22 AM","10/28/2020 8:06:02 PM","541","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-patcher","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-patcher\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","343","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-payments","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-payments\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","340","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-player-notifications","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-player-notifications\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","499","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-riot-messaging-service","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-riot-messaging-service\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","372","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-sanitizer","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-sanitizer\assets.wad","9/24/2019 7:45:13 PM","12/13/2021 6:16:24 PM","582703","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-be-sanitizer\description.json","3/5/2020 12:25:22 AM","3/5/2020 12:25:22 AM","425","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-voice-chat","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-be-voice-chat\description.json","3/5/2020 12:25:22 AM","6/24/2020 11:27:41 PM","379","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-audio","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-audio\assets.wad","9/24/2019 7:42:16 PM","12/13/2021 6:16:24 PM","53057","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-audio\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","358","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-common-libs","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-common-libs\assets.wad","9/24/2019 7:42:20 PM","2/2/2022 10:54:40 PM","321931","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-common-libs\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","320","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-ember-libs","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-ember-libs\assets.wad","9/24/2019 7:45:13 PM","2/16/2022 6:27:45 PM","774120","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-ember-libs\description.json","9/24/2019 7:45:13 PM","10/25/2021 6:43:22 PM","473","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lcu-bootstrap","9/24/2019 7:42:16 PM","9/24/2019 7:42:17 PM",,"BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lcu-bootstrap\assets.wad","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","27752","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lcu-bootstrap\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","408","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lcu-bootstrap-ui","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lcu-bootstrap-ui\assets.wad","9/24/2019 7:42:20 PM","1/31/2022 7:35:53 PM","666592","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lcu-bootstrap-ui\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","477","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-career-stats","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-career-stats\assets.wad","9/24/2019 7:45:13 PM","2/16/2022 6:27:45 PM","3923700","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-career-stats\description.json","9/24/2019 7:45:13 PM","2/2/2022 10:54:40 PM","654","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champion-details","3/5/2020 1:07:03 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champion-details\assets.wad","9/24/2019 7:45:14 PM","2/16/2022 6:27:45 PM","15921197","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champion-details\description.json","9/24/2019 7:45:14 PM","8/3/2020 9:22:40 PM","665","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champion-statistics","3/5/2020 1:07:03 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champion-statistics\assets.wad","9/24/2019 7:45:14 PM","2/16/2022 6:27:45 PM","1972","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champion-statistics\description.json","9/24/2019 7:45:14 PM","9/24/2019 7:45:14 PM","334","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champ-select","3/5/2020 1:06:51 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champ-select\assets.wad","9/24/2019 7:45:13 PM","2/16/2022 6:27:45 PM","47868961","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-champ-select\description.json","9/24/2019 7:45:14 PM","9/6/2020 10:37:29 PM","849","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-clash","3/5/2020 1:07:03 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-clash\assets.wad","9/24/2019 7:45:14 PM","2/16/2022 6:27:45 PM","91867022","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-clash\description.json","9/24/2019 7:45:14 PM","9/6/2020 10:37:29 PM","770","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-collections","3/5/2020 1:07:16 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-collections\assets.wad","9/24/2019 7:45:14 PM","2/16/2022 6:27:45 PM","86630216","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-collections\description.json","9/24/2019 7:45:15 PM","9/6/2020 10:37:29 PM","761","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-esports-spectate","3/5/2020 1:07:16 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-esports-spectate\assets.wad","9/24/2019 7:45:15 PM","2/16/2022 6:27:45 PM","250318","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-esports-spectate\description.json","9/24/2019 7:45:15 PM","8/3/2020 9:22:41 PM","640","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-highlights","3/5/2020 1:07:17 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-highlights\assets.wad","9/24/2019 7:45:15 PM","2/16/2022 6:27:45 PM","175109","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-highlights\description.json","9/24/2019 7:45:15 PM","8/3/2020 9:22:41 PM","568","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-honor","3/5/2020 1:07:17 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-honor\assets.wad","9/24/2019 7:45:15 PM","2/16/2022 6:27:45 PM","46882216","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-honor\description.json","9/24/2019 7:45:15 PM","8/3/2020 9:22:41 PM","650","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-kickout","3/5/2020 1:07:28 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-kickout\assets.wad","9/24/2019 7:45:15 PM","12/13/2021 6:16:24 PM","8161","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-kickout\description.json","9/24/2019 7:45:15 PM","9/24/2019 7:45:15 PM","440","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-l10n","3/5/2020 1:07:28 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-l10n\assets.wad","9/24/2019 7:42:20 PM","2/16/2022 6:27:45 PM","519600","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-l10n\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","371","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-leagues","3/5/2020 1:07:28 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-leagues\assets.wad","9/24/2019 7:45:15 PM","2/16/2022 6:27:45 PM","427082","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-leagues\description.json","9/24/2019 7:45:16 PM","9/6/2020 10:37:29 PM","777","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-license-agreement","3/5/2020 1:07:29 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-license-agreement\assets.wad","9/24/2019 7:45:16 PM","1/31/2022 7:35:53 PM","13031","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-license-agreement\description.json","9/24/2019 7:45:16 PM","6/24/2020 11:27:41 PM","476","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-lock-and-load","3/5/2020 1:07:29 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-lock-and-load\assets.wad","9/24/2019 7:42:17 PM","12/13/2021 6:16:24 PM","13703","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-lock-and-load\description.json","9/24/2019 7:42:17 PM","9/24/2019 3:21:06 AM","327","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-login","3/5/2020 1:07:29 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-login\assets.wad","9/24/2019 7:45:16 PM","2/16/2022 6:27:45 PM","607780","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-login\description.json","9/24/2019 7:45:16 PM","10/15/2020 11:21:47 PM","652","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-loot","3/5/2020 1:07:29 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-loot\assets.wad","9/24/2019 7:45:16 PM","2/16/2022 6:27:45 PM","105995685","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-loot\description.json","9/24/2019 7:45:16 PM","8/5/2020 7:02:45 PM","612","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-match-history","3/5/2020 1:07:39 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-match-history\assets.wad","9/24/2019 7:45:16 PM","2/16/2022 6:27:45 PM","1900635","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-match-history\description.json","9/24/2019 7:45:16 PM","8/5/2020 7:02:45 PM","668","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-missions","3/5/2020 1:07:39 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-missions\assets.wad","9/24/2019 7:45:16 PM","12/13/2021 6:16:24 PM","32671437","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-missions\description.json","9/24/2019 7:45:17 PM","7/15/2021 11:39:34 PM","301","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-navigation","3/5/2020 1:07:41 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-navigation\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:45 PM","28049621","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-navigation\description.json","9/24/2019 7:45:17 PM","9/6/2020 10:37:29 PM","694","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-new-player-experience","3/5/2020 1:07:41 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-new-player-experience\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:45 PM","9277056","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-new-player-experience\description.json","9/24/2019 7:45:17 PM","8/5/2020 7:02:45 PM","653","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-npe-rewards","3/5/2020 1:07:42 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-npe-rewards\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:45 PM","175992","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-npe-rewards\description.json","9/24/2019 7:45:17 PM","2/2/2022 10:54:40 PM","693","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-parties","3/5/2020 1:07:44 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-parties\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","18271354","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-parties\description.json","9/24/2019 7:45:17 PM","9/6/2020 10:37:29 PM","658","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-paw","3/5/2020 1:07:44 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-paw\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","1874795","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-paw\description.json","9/24/2019 7:45:17 PM","8/3/2020 9:22:41 PM","585","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-personalized-offers","3/5/2020 1:07:47 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-personalized-offers\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","3820831","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-personalized-offers\description.json","9/24/2019 7:45:17 PM","8/3/2020 9:22:41 PM","577","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-pft","3/5/2020 1:07:47 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-pft\assets.wad","9/24/2019 7:45:17 PM","1/31/2022 7:35:53 PM","30372","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-pft\description.json","9/24/2019 7:45:17 PM","4/6/2020 12:37:44 AM","437","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-postgame","3/5/2020 1:07:47 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-postgame\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","9508064","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-postgame\description.json","9/24/2019 7:45:17 PM","9/6/2020 10:37:29 PM","689","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-premade-voice","3/5/2020 1:07:48 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-premade-voice\assets.wad","9/24/2019 7:45:17 PM","2/2/2022 10:54:40 PM","191887","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-premade-voice\description.json","9/24/2019 7:45:17 PM","8/3/2020 9:22:42 PM","614","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-profiles","3/5/2020 1:07:48 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-profiles\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","1684998","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-profiles\description.json","9/24/2019 7:45:17 PM","9/6/2020 10:37:29 PM","744","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-settings","3/5/2020 1:07:49 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-settings\assets.wad","9/24/2019 7:45:17 PM","2/16/2022 6:27:46 PM","349888","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-settings\description.json","9/24/2019 7:45:17 PM","8/3/2020 9:22:42 PM","608","BUILTIN\Administrators"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-shared-components","8/3/2020 9:22:42 PM","8/3/2020 9:22:42 PM",,"DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-shared-components\assets.wad","8/3/2020 9:22:42 PM","2/16/2022 6:27:46 PM","15224602","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-shared-components\description.json","8/3/2020 9:22:42 PM","9/6/2020 10:37:29 PM","521","DESKTOP-QEVLIJL\akamb"
"C:\Riot Games\League of Legends\Plugins\rcp-fe-lol-skins-picker","3/5/2020 1:07:49 AM","3/5/2020 1:12:53 AM",,"DESKTOP-QEVLIJL\akamb"
